deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9780, -0.0244141, -0.0041504, 0.9104004, -0.7219988, 1.3824478, 1.4231142
12324, -0.0270996, -0.0109863, 0.9150391, -0.7176934, 1.3846004, 1.4207060
9796, -0.0231934, -0.0146484, 0.9104004, -0.7231169, 1.3870191, 1.4194625
9788, -0.0246582, -0.0141602, 0.9160157, -0.7248592, 1.3868453, 1.4209671
9788, -0.0178223, -0.0046387, 0.9133301, -0.7171510, 1.3852937, 1.4190236
9780, -0.0166016, -0.0166016, 0.9199219, -0.7283596, 1.3759931, 1.4164061
9804, -0.0187988, -0.0180664, 0.9235840, -0.7314226, 1.3704882, 1.4165367
9796, -0.0163574, -0.0031738, 0.9172364, -0.7278751, 1.3637799, 1.4148352
12356, -0.0280762, -0.0161133, 0.9189454, -0.7313811, 1.3736413, 1.4159079
9840, -0.0246582, -0.0104980, 0.9143067, -0.7330096, 1.3776518, 1.4168019
9780, -0.0192871, -0.0112305, 0.9116211, -0.7269247, 1.3723289, 1.4148583
9812, -0.0251465, -0.0083008, 0.9177247, -0.7229719, 1.3762000, 1.4175210
9776, -0.0244141, -0.0087891, 0.9130860, -0.7195277, 1.3747425, 1.4180508
9780, -0.0222168, -0.0119629, 0.9082032, -0.7181227, 1.3768301, 1.4173439
9800, -0.0195312, -0.0019531, 0.9018555, -0.7043975, 1.3748400, 1.4156424
12388, -0.0209961, -0.0141602, 0.9060059, -0.7072334, 1.3747036, 1.4179954
9804, -0.0236816, -0.0144043, 0.9172364, -0.7117104, 1.3750203, 1.4175633
9796, -0.0302734, -0.0148926, 0.9086915, -0.7138577, 1.3852562, 1.4170832
9800, -0.0251465, -0.0153809, 0.9074707, -0.7147103, 1.3932470, 1.4203610
9768, -0.0190430, -0.0061035, 0.9123536, -0.7048022, 1.3932951, 1.4221840
9764, -0.0273438, -0.0136719, 0.9091797, -0.7068983, 1.4026393, 1.4227138
12356, -0.0207520, -0.0043945, 0.9057618, -0.7000097, 1.3996003, 1.4210102
9772, -0.0200195, -0.0166016, 0.9113770, -0.7075130, 1.3995926, 1.4237384
9776, -0.0209961, -0.0056152, 0.9189454, -0.6965916, 1.4006246, 1.4222026
9768, -0.0195312, -0.0090332, 0.9123536, -0.6968677, 1.3935680, 1.4217705
9788, -0.0202637, -0.0161133, 0.9130860, -0.7009195, 1.3899735, 1.4191531
9792, -0.0168457, -0.0151367, 0.9121094, -0.7089411, 1.3870650, 1.4184461
9792, -0.0185547, -0.0097656, 0.9130860, -0.7123129, 1.3832970, 1.4188821
12348, -0.0126953, -0.0122070, 0.9108887, -0.7137995, 1.3784428, 1.4188533
9832, -0.0256348, -0.0063477, 0.9211426, -0.7093639, 1.3794759, 1.4182839
9784, -0.0312500, -0.0117188, 0.9125977, -0.7075216, 1.3899756, 1.4223861
9792, -0.0231934, -0.0021973, 0.9084473, -0.6993690, 1.3913945, 1.4228220
9796, -0.0141602, -0.0107422, 0.9150391, -0.7010261, 1.3806825, 1.4224946
9784, -0.0187988, -0.0058594, 0.9121094, -0.6976630, 1.3747762, 1.4244573
9784, -0.0292969, -0.0012207, 0.9165040, -0.6884237, 1.3828077, 1.4273229
19644, -0.0187988, -0.0102539, 0.9167481, -0.6851268, 1.3793625, 1.4339964
9856, -0.0219727, -0.0073242, 0.9172364, -0.6776704, 1.3809238, 1.4308162
17408, -0.0197754, -0.0117188, 0.9089356, -0.6757840, 1.3828146, 1.4323359
12136, -0.0202637, -0.0124512, 0.9094239, -0.6792347, 1.3834418, 1.4346911
9928, -0.0285645, -0.0185547, 0.9086915, -0.6835637, 1.3896242, 1.4326516
9820, -0.0261230, -0.0058594, 0.9104004, -0.6782770, 1.3972219, 1.4355173
9792, -0.0207520, -0.0148926, 0.9169922, -0.6815655, 1.3948307, 1.4339685
12344, -0.0168457, -0.0053711, 0.9152832, -0.6766960, 1.3884847, 1.4379725
9832, -0.0205078, -0.0036621, 0.9189454, -0.6686799, 1.3886153, 1.4381031
9772, -0.0202637, -0.0014648, 0.9099122, -0.6596725, 1.3866217, 1.4371213
9796, -0.0170898, -0.0161133, 0.9157715, -0.6674710, 1.3835316, 1.4360306
9796, -0.0192871, -0.0075684, 0.9067383, -0.6589118, 1.3785843, 1.4358734
9804, -0.0261230, -0.0129395, 0.9106446, -0.6632107, 1.3813190, 1.4360170
9780, -0.0161133, -0.0100098, 0.9123536, -0.6602835, 1.3765721, 1.4383330
12364, -0.0290527, -0.0134277, 0.9199219, -0.6686816, 1.3827705, 1.4388561
9820, -0.0209961, -0.0214844, 0.9196778, -0.6810301, 1.3766742, 1.4356279
9792, -0.0166016, -0.0104980, 0.9101563, -0.6800939, 1.3755267, 1.4371325
9792, -0.0236816, -0.0117188, 0.9106446, -0.6819444, 1.3777356, 1.4350516
9804, -0.0249023, -0.0085449, 0.9177247, -0.6828858, 1.3798230, 1.4350296
9784, -0.0153809, -0.0107422, 0.9125977, -0.6814185, 1.3722912, 1.4347349
12372, -0.0168457, -0.0134277, 0.9152832, -0.6881912, 1.3658740, 1.4362940
9840, -0.0256348, -0.0131836, 0.9128418, -0.6938191, 1.3727034, 1.4356613
9796, -0.0256348, -0.0148926, 0.9050293, -0.7004359, 1.3808443, 1.4377025
9764, -0.0219727, -0.0168457, 0.9152832, -0.7040617, 1.3816162, 1.4386445
9800, -0.0197754, -0.0114746, 0.9084473, -0.7051370, 1.3812898, 1.4381164
9788, -0.0270996, -0.0136719, 0.9143067, -0.7083515, 1.3875577, 1.4400201
9772, -0.0285645, -0.0112305, 0.9140625, -0.7039498, 1.3949104, 1.4409141
12352, -0.0180664, -0.0068359, 0.9152832, -0.6970110, 1.3889687, 1.4403380
9812, -0.0234375, -0.0046387, 0.9184571, -0.6881787, 1.3899091, 1.4394937
9776, -0.0231934, -0.0104980, 0.9223633, -0.6892807, 1.3893219, 1.4371182
9796, -0.0173340, -0.0131836, 0.9116211, -0.6935105, 1.3834505, 1.4387473
9804, -0.0197754, -0.0063477, 0.9116211, -0.6848946, 1.3794215, 1.4390022
9792, -0.0217285, -0.0207520, 0.9106446, -0.6959528, 1.3799469, 1.4463085
9780, -0.0263672, -0.0146484, 0.9196778, -0.6988814, 1.3847169, 1.4455230
12356, -0.0185547, -0.0151367, 0.9143067, -0.7042183, 1.3794040, 1.4456797
9836, -0.0222168, -0.0095215, 0.9125977, -0.6973202, 1.3794585, 1.4429096
9800, -0.0178223, -0.0119629, 0.9079590, -0.6987223, 1.3715438, 1.4461874
9796, -0.0205078, -0.0175781, 0.9130860, -0.7056667, 1.3674280, 1.4453233
9776, -0.0175781, -0.0119629, 0.9101563, -0.7079479, 1.3643801, 1.4439294
9792, -0.0227051, -0.0114746, 0.9040528, -0.7091915, 1.3686378, 1.4456958
9784, -0.0190430, -0.0112305, 0.9167481, -0.7092116, 1.3652648, 1.4433836
12356, -0.0292969, -0.0200195, 0.9160157, -0.7185182, 1.3820338, 1.4457366
9828, -0.0256348, -0.0048828, 0.9179688, -0.7115619, 1.3854432, 1.4458541
9784, -0.0185547, -0.0014648, 0.9104004, -0.7009367, 1.3825837, 1.4443054
9764, -0.0178223, -0.0153809, 0.9079590, -0.7060923, 1.3768136, 1.4424992
9788, -0.0197754, -0.0080566, 0.9125977, -0.7064843, 1.3759055, 1.4416352
9792, -0.0261230, -0.0136719, 0.9040528, -0.7091994, 1.3813015, 1.4429894
9780, -0.0263672, -0.0114746, 0.9165040, -0.7050585, 1.3900319, 1.4413208
12340, -0.0310059, -0.0166016, 0.9143067, -0.7089296, 1.4045608, 1.4407446
9800, -0.0163574, -0.0097656, 0.9079590, -0.7067114, 1.3979784, 1.4413332
9792, -0.0253906, -0.0144043, 0.9079590, -0.7089176, 1.4054846, 1.4425325
9752, -0.0266113, -0.0163574, 0.9030762, -0.7150523, 1.4126659, 1.4454112
17396, -0.0241699, -0.0170898, 0.9108887, -0.7150855, 1.4110120, 1.4435568
12096, -0.0175781, -0.0009766, 0.9157715, -0.7053984, 1.4021152, 1.4448128
19764, -0.0244141, -0.0195312, 0.9121094, -0.7126334, 1.4061594, 1.4476716
9856, -0.0180664, -0.0085449, 0.9138184, -0.7092951, 1.3990324, 1.4465525
9812, -0.0231934, -0.0080566, 0.9191895, -0.7050589, 1.3955585, 1.4468357
9808, -0.0239258, -0.0102539, 0.9140625, -0.7043855, 1.4004837, 1.4494091
9796, -0.0270996, -0.0163574, 0.9179688, -0.7102673, 1.4060058, 1.4482899
9800, -0.0231934, -0.0104980, 0.9133301, -0.7080125, 1.4095305, 1.4487259
9800, -0.0202637, -0.0095215, 0.9060059, -0.7084622, 1.4078111, 1.4499426
12332, -0.0190430, -0.0046387, 0.9116211, -0.6974806, 1.4019622, 1.4513033
9800, -0.0200195, -0.0158691, 0.9089356, -0.6995172, 1.3992130, 1.4496018
9780, -0.0178223, 0.0004883, 0.9130860, -0.6860063, 1.3914614, 1.4477957
9748, -0.0244141, -0.0063477, 0.9060059, -0.6814537, 1.3959400, 1.4470888
9760, -0.0207520, -0.0090332, 0.9106446, -0.6795401, 1.3891249, 1.4435553
9776, -0.0166016, -0.0109863, 0.9113770, -0.6823462, 1.3784997, 1.4446346
9792, -0.0183105, -0.0109863, 0.9118653, -0.6838825, 1.3763954, 1.4443072
12340, -0.0241699, -0.0178223, 0.9152832, -0.6899706, 1.3778718, 1.4439143
9844, -0.0168457, -0.0126953, 0.9138184, -0.6915061, 1.3713356, 1.4394646
9808, -0.0217285, -0.0156250, 0.9069825, -0.6977052, 1.3683872, 1.4365417
9796, -0.0217285, -0.0080566, 0.9123536, -0.6914834, 1.3718720, 1.4355601
9788, -0.0141602, -0.0109863, 0.9062500, -0.6901225, 1.3606777, 1.4343036
9768, -0.0251465, -0.0112305, 0.9079590, -0.6872720, 1.3642461, 1.4353503
9784, -0.0219727, -0.0063477, 0.9162598, -0.6831676, 1.3632049, 1.4376663
12352, -0.0229492, -0.0036621, 0.9121094, -0.6747146, 1.3681095, 1.4422199
9812, -0.0275879, -0.0073242, 0.9096680, -0.6704778, 1.3762985, 1.4443353
9776, -0.0200195, -0.0161133, 0.9147950, -0.6789165, 1.3752466, 1.4437026
9792, -0.0175781, -0.0061035, 0.9133301, -0.6753984, 1.3638510, 1.4468866
9780, -0.0168457, -0.0146484, 0.9099122, -0.6831018, 1.3582937, 1.4478286
9808, -0.0195312, -0.0085449, 0.9130860, -0.6785957, 1.3529042, 1.4490279
9776, -0.0268555, -0.0100098, 0.9064942, -0.6783933, 1.3593147, 1.4485957
12336, -0.0263672, -0.0080566, 0.9160157, -0.6761825, 1.3666182, 1.4475747
9828, -0.0280762, -0.0161133, 0.9179688, -0.6827163, 1.3738888, 1.4478297
9804, -0.0312500, -0.0141602, 0.9189454, -0.6818022, 1.3800251, 1.4475022
9768, -0.0166016, -0.0117188, 0.9152832, -0.6847334, 1.3702864, 1.4476198
9808, -0.0249023, -0.0134277, 0.9174805, -0.6880278, 1.3763681, 1.4486031
9776, -0.0217285, -0.0087891, 0.9104004, -0.6850749, 1.3748817, 1.4483084
9776, -0.0207520, -0.0029297, 0.9152832, -0.6740659, 1.3719702, 1.4473704
12328, -0.0288086, -0.0134277, 0.9067383, -0.6739827, 1.3816993, 1.4491759
9824, -0.0148926, -0.0122070, 0.9155274, -0.6796549, 1.3698685, 1.4481440
9796, -0.0214844, -0.0141602, 0.9213868, -0.6823307, 1.3672012, 1.4483990
9792, -0.0229492, -0.0107422, 0.9145508, -0.6795731, 1.3674138, 1.4470028
9796, -0.0187988, -0.0187988, 0.9123536, -0.6872311, 1.3683491, 1.4472579
9804, -0.0241699, -0.0156250, 0.9206543, -0.6891476, 1.3709295, 1.4494167
12348, -0.0153809, -0.0180664, 0.9196778, -0.6946340, 1.3609151, 1.4493903
9828, -0.0187988, -0.0075684, 0.9106446, -0.6904793, 1.3585360, 1.4517063
9788, -0.0197754, -0.0114746, 0.9133301, -0.6908986, 1.3579201, 1.4527855
9792, -0.0139160, -0.0073242, 0.9077149, -0.6883305, 1.3474078, 1.4536009
9772, -0.0236816, -0.0061035, 0.9145508, -0.6810789, 1.3490217, 1.4542680
9768, -0.0200195, -0.0134277, 0.9165040, -0.6849370, 1.3476436, 1.4550093
9776, -0.0126953, -0.0117188, 0.9118653, -0.6867078, 1.3363416, 1.4571878
19972, -0.0341797, -0.0146484, 0.9145508, -0.6938147, 1.3474304, 1.4552178
12092, -0.0229492, -0.0141602, 0.9111329, -0.6939015, 1.3480464, 1.4551913
9900, -0.0334473, -0.0148926, 0.9123536, -0.6988768, 1.3624378, 1.4562706
9812, -0.0244141, -0.0146484, 0.9067383, -0.7051725, 1.3673799, 1.4562486
9796, -0.0163574, -0.0183105, 0.9165040, -0.7174523, 1.3617663, 1.4562265
9808, -0.0217285, -0.0107422, 0.9191895, -0.7131965, 1.3581984, 1.4572732
9804, -0.0258789, -0.0180664, 0.9135743, -0.7194887, 1.3599299, 1.4572533
19668, -0.0168457, -0.0197754, 0.9121094, -0.7303941, 1.3490334, 1.4556825
9852, -0.0217285, -0.0039063, 0.9096680, -0.7227499, 1.3471829, 1.4540138
9796, -0.0207520, -0.0117188, 0.9187012, -0.7194499, 1.3474782, 1.4520070
9804, -0.0195312, -0.0107422, 0.9116211, -0.7169368, 1.3453639, 1.4547352
9836, -0.0305176, -0.0119629, 0.9084473, -0.7182477, 1.3540825, 1.4537972
9812, -0.0283203, -0.0083008, 0.9145508, -0.7160691, 1.3629426, 1.4527064
9788, -0.0161133, -0.0148926, 0.9167481, -0.7193700, 1.3564790, 1.4526865
12376, -0.0292969, -0.0134277, 0.9123536, -0.7202491, 1.3672633, 1.4522936
9844, -0.0180664, -0.0085449, 0.9072266, -0.7157717, 1.3679959, 1.4522693
9788, -0.0197754, -0.0180664, 0.9113770, -0.7215356, 1.3643754, 1.4548601
9800, -0.0180664, -0.0136719, 0.9130860, -0.7248747, 1.3574392, 1.4527791
9784, -0.0187988, -0.0063477, 0.9111329, -0.7170056, 1.3539552, 1.4471082
9796, -0.0163574, -0.0168457, 0.9125977, -0.7234465, 1.3486924, 1.4477753
9820, -0.0310059, -0.0053711, 0.9064942, -0.7155466, 1.3593940, 1.4504381
12320, -0.0263672, -0.0119629, 0.9218750, -0.7167732, 1.3662157, 1.4483963
9844, -0.0202637, -0.0146484, 0.9177247, -0.7187192, 1.3638273, 1.4482390
9800, -0.0200195, -0.0107422, 0.9189454, -0.7189385, 1.3635470, 1.4494558
9780, -0.0246582, -0.0122070, 0.9135743, -0.7158512, 1.3656814, 1.4467445
9796, -0.0195312, -0.0109863, 0.9155274, -0.7151351, 1.3626904, 1.4448009
9796, -0.0212402, -0.0124512, 0.9160157, -0.7127666, 1.3610874, 1.4450841
12356, -0.0187988, -0.0090332, 0.9091797, -0.7091312, 1.3564722, 1.4457905
9820, -0.0178223, -0.0126953, 0.9135743, -0.7102713, 1.3496322, 1.4474478
9804, -0.0205078, -0.0124512, 0.9147950, -0.7111739, 1.3468217, 1.4465098
9804, -0.0266113, -0.0119629, 0.9130860, -0.7158501, 1.3528765, 1.4480013
9792, -0.0222168, -0.0212402, 0.9104004, -0.7242634, 1.3518291, 1.4519662
9796, -0.0224609, -0.0080566, 0.9042969, -0.7172750, 1.3541928, 1.4516061
9772, -0.0268555, -0.0187988, 0.9157715, -0.7232242, 1.3600636, 1.4514489
12356, -0.0224609, -0.0068359, 0.9199219, -0.7183330, 1.3631899, 1.4488575
9816, -0.0239258, -0.0146484, 0.9162598, -0.7207750, 1.3664578, 1.4492935
9788, -0.0314941, -0.0068359, 0.9123536, -0.7139887, 1.3792188, 1.4492735
9800, -0.0231934, -0.0183105, 0.9042969, -0.7224973, 1.3786679, 1.4472340
9788, -0.0253906, -0.0046387, 0.9152832, -0.7119508, 1.3851737, 1.4477638
9772, -0.0197754, -0.0126953, 0.9143067, -0.7155776, 1.3834284, 1.4463698
9796, -0.0329590, -0.0087891, 0.9057618, -0.7102029, 1.3961803, 1.4477218
12316, -0.0322266, -0.0163574, 0.9179688, -0.7198129, 1.4013979, 1.4510672
9836, -0.0322266, -0.0104980, 0.9194336, -0.7175216, 1.4135046, 1.4509099
9792, -0.0190430, -0.0202637, 0.9135743, -0.7273209, 1.4101343, 1.4505825
9780, -0.0192871, -0.0178223, 0.9140625, -0.7320978, 1.4023138, 1.4500130
9772, -0.0183105, -0.0068359, 0.9123536, -0.7258767, 1.3982864, 1.4484772
9800, -0.0231934, -0.0109863, 0.9208985, -0.7264472, 1.4010248, 1.4494192
9788, -0.0270996, -0.0144043, 0.9091797, -0.7275297, 1.4043638, 1.4478878
12304, -0.0166016, -0.0144043, 0.9191895, -0.7352888, 1.3943644, 1.4539072
9828, -0.0190430, -0.0085449, 0.9091797, -0.7288315, 1.3942447, 1.4560661
17368, -0.0134277, -0.0048828, 0.9238282, -0.7192134, 1.3817216, 1.4581049
12108, -0.0190430, -0.0166016, 0.9118653, -0.7239502, 1.3781235, 1.4589203
9888, -0.0173340, -0.0158691, 0.9208985, -0.7297525, 1.3703055, 1.4601196
9792, -0.0202637, -0.0166016, 0.9130860, -0.7344941, 1.3692578, 1.4584181
9796, -0.0305176, -0.0102539, 0.9125977, -0.7301113, 1.3792494, 1.4568867
12356, -0.0241699, -0.0065918, 0.9074707, -0.7216462, 1.3782346, 1.4579595
9812, -0.0136719, -0.0097656, 0.9057618, -0.7215275, 1.3714448, 1.4562559
9792, -0.0180664, -0.0126953, 0.9128418, -0.7236692, 1.3654738, 1.4588466
9800, -0.0222168, -0.0100098, 0.9067383, -0.7222195, 1.3714855, 1.4596512
9784, -0.0209961, -0.0124512, 0.9165040, -0.7249421, 1.3710376, 1.4565757
9800, -0.0224609, -0.0104980, 0.9201661, -0.7214574, 1.3719757, 1.4544948
19624, -0.0273438, -0.0126953, 0.9082032, -0.7252777, 1.3807241, 1.4590308
9836, -0.0275879, -0.0119629, 0.9106446, -0.7252363, 1.3872542, 1.4593141
9844, -0.0197754, -0.0126953, 0.9111329, -0.7267652, 1.3819154, 1.4610805
9824, -0.0241699, -0.0075684, 0.9133301, -0.7232796, 1.3834873, 1.4592263
9824, -0.0227051, -0.0065918, 0.9221192, -0.7183084, 1.3859609, 1.4611890
9800, -0.0136719, -0.0100098, 0.9160157, -0.7145323, 1.3749247, 1.4607568
9816, -0.0202637, -0.0151367, 0.9104004, -0.7197790, 1.3731484, 1.4640935
11976, -0.0146484, -0.0065918, 0.9201661, -0.7127498, 1.3642024, 1.4629678
9828, -0.0278320, -0.0126953, 0.9121094, -0.7116852, 1.3741227, 1.4612991
9796, -0.0244141, -0.0126953, 0.9194336, -0.7122690, 1.3834187, 1.4635671
9796, -0.0192871, -0.0109863, 0.9169922, -0.7106646, 1.3770403, 1.4654708
9780, -0.0205078, -0.0080566, 0.9206543, -0.7071618, 1.3721456, 1.4654488
9776, -0.0251465, -0.0109863, 0.9133301, -0.7055385, 1.3777047, 1.4669535
9792, -0.0212402, -0.0056152, 0.9152832, -0.6993493, 1.3751189, 1.4661680
64896, -0.0358887, -0.0097656, 0.9187012, -0.6817867, 1.3835204, 1.4679809
9808, -0.0234375, -0.0061035, 0.9150391, -0.6752783, 1.3861954, 1.4684605
9788, -0.0146484, -0.0041504, 0.9099122, -0.6694784, 1.3763306, 1.4706391
9776, -0.0222168, -0.0068359, 0.9111329, -0.6673125, 1.3761633, 1.4710314
9804, -0.0258789, -0.0065918, 0.9167481, -0.6610854, 1.3848277, 1.4690246
9776, -0.0102539, -0.0112305, 0.9074707, -0.6623383, 1.3704085, 1.4709873
9780, -0.0234375, -0.0144043, 0.9084473, -0.6709957, 1.3716869, 1.4724919
12300, -0.0270996, -0.0129395, 0.9152832, -0.6691837, 1.3763095, 1.4757632
9832, -0.0249023, -0.0065918, 0.9113770, -0.6637362, 1.3828593, 1.4745067
9784, -0.0214844, -0.0136719, 0.9160157, -0.6673402, 1.3874819, 1.4733068
9796, -0.0200195, -0.0136719, 0.9106446, -0.6721760, 1.3864679, 1.4710885
9772, -0.0261230, -0.0097656, 0.9104004, -0.6717321, 1.3920490, 1.4756465
9760, -0.0244141, -0.0112305, 0.9121094, -0.6723108, 1.3941314, 1.4748023
9808, -0.0183105, -0.0144043, 0.9133301, -0.6752370, 1.3879551, 1.4771183
12304, -0.0166016, -0.0107422, 0.9099122, -0.6746334, 1.3834367, 1.4743109
9836, -0.0175781, -0.0153809, 0.9201661, -0.6784417, 1.3759888, 1.4733729
9808, -0.0231934, -0.0104980, 0.9108887, -0.6774850, 1.3829989, 1.4723912
9780, -0.0234375, -0.0156250, 0.9147950, -0.6821231, 1.3855843, 1.4748119
9808, -0.0187988, -0.0156250, 0.9211426, -0.6867835, 1.3813534, 1.4737211
9816, -0.0134277, -0.0097656, 0.9140625, -0.6842186, 1.3710185, 1.4752258
12316, -0.0205078, -0.0151367, 0.9143067, -0.6876556, 1.3705410, 1.4711687
9820, -0.0202637, -0.0092773, 0.9152832, -0.6839226, 1.3657369, 1.4742001
9784, -0.0307617, -0.0134277, 0.9057618, -0.6842827, 1.3770956, 1.4761628
9792, -0.0178223, -0.0090332, 0.9111329, -0.6815936, 1.3725328, 1.4741559
9808, -0.0185547, -0.0090332, 0.9094239, -0.6801965, 1.3698799, 1.4712506
17384, -0.0197754, -0.0148926, 0.9152832, -0.6843097, 1.3731051, 1.4681880
12100, -0.0217285, -0.0078125, 0.9187012, -0.6799676, 1.3680703, 1.4672455
12384, -0.0249023, -0.0090332, 0.9099122, -0.6770862, 1.3755716, 1.4650206
9808, -0.0178223, -0.0192871, 0.9169922, -0.6868880, 1.3711062, 1.4624032
9796, -0.0195312, -0.0107422, 0.9189454, -0.6877660, 1.3701874, 1.4611597
9788, -0.0234375, -0.0190430, 0.9177247, -0.6943542, 1.3714871, 1.4625116
9812, -0.0214844, -0.0187988, 0.9177247, -0.7043461, 1.3695679, 1.4627666
9804, -0.0241699, -0.0112305, 0.9135743, -0.7039854, 1.3698645, 1.4638459
9800, -0.0278320, -0.0117188, 0.9060059, -0.7033015, 1.3779103, 1.4594552
12276, -0.0285645, -0.0068359, 0.9101563, -0.6990208, 1.3842875, 1.4564974
9804, -0.0249023, -0.0107422, 0.9145508, -0.6973381, 1.3909707, 1.4541417
9784, -0.0156250, -0.0090332, 0.9133301, -0.6939391, 1.3803563, 1.4553409
9792, -0.0222168, -0.0034180, 0.9155274, -0.6859908, 1.3823683, 1.4565577
9776, -0.0217285, -0.0151367, 0.9223633, -0.6894938, 1.3813182, 1.4548541
9820, -0.0319824, -0.0034180, 0.9172364, -0.6774096, 1.3931148, 1.4518113
9784, -0.0161133, -0.0156250, 0.9150391, -0.6886278, 1.3894686, 1.4533159
19636, -0.0268555, -0.0136719, 0.9118653, -0.6831721, 1.3863202, 1.4523557
9868, -0.0349121, -0.0195312, 0.9135743, -0.6899637, 1.3980461, 1.4526390
9816, -0.0217285, -0.0151367, 0.9074707, -0.6897161, 1.3961604, 1.4524817
9832, -0.0146484, -0.0195312, 0.9147950, -0.6991043, 1.3889337, 1.4487955
9820, -0.0227051, -0.0168457, 0.9179688, -0.7056451, 1.3882020, 1.4460842
9812, -0.0180664, -0.0063477, 0.9104004, -0.7017934, 1.3842648, 1.4457895
9796, -0.0192871, -0.0092773, 0.9060059, -0.6980533, 1.3780689, 1.4437828
12316, -0.0200195, -0.0080566, 0.9128418, -0.6945316, 1.3738458, 1.4417409
9812, -0.0227051, -0.0129395, 0.9091797, -0.6970037, 1.3758147, 1.4404974
9772, -0.0270996, -0.0144043, 0.9125977, -0.6979381, 1.3846700, 1.4389487
9768, -0.0183105, -0.0139160, 0.9079590, -0.6967535, 1.3808466, 1.4422265
9784, -0.0324707, -0.0070801, 0.9123536, -0.6891645, 1.3932722, 1.4454106
9780, -0.0268555, -0.0134277, 0.9116211, -0.6876048, 1.3974882, 1.4464899
9796, -0.0270996, -0.0117188, 0.9160157, -0.6852515, 1.4028912, 1.4467731
12380, -0.0229492, -0.0039063, 0.9172364, -0.6772094, 1.4041418, 1.4472962
9824, -0.0185547, -0.0087891, 0.9145508, -0.6764071, 1.4009177, 1.4437627
9780, -0.0219727, -0.0119629, 0.9145508, -0.6767111, 1.4005093, 1.4460787
9784, -0.0207520, -0.0061035, 0.9145508, -0.6700003, 1.3973796, 1.4462224
9772, -0.0219727, -0.0141602, 0.9191895, -0.6755936, 1.3995362, 1.4452407
9796, -0.0253906, -0.0163574, 0.9184571, -0.6810450, 1.4013547, 1.4490354
12344, -0.0207520, -0.0126953, 0.9130860, -0.6819286, 1.3956453, 1.4455280
9816, -0.0249023, -0.0061035, 0.9152832, -0.6716185, 1.3965991, 1.4460076
9784, -0.0187988, -0.0114746, 0.9108887, -0.6713894, 1.3928622, 1.4465373
9804, -0.0239258, -0.0095215, 0.9101563, -0.6647082, 1.3946992, 1.4451412
9800, -0.0241699, -0.0065918, 0.9135743, -0.6565098, 1.3958559, 1.4460831
9776, -0.0270996, -0.0080566, 0.9201661, -0.6572440, 1.4017567, 1.4445474
9772, -0.0229492, -0.0024414, 0.9160157, -0.6482938, 1.4062885, 1.4464511
12328, -0.0263672, -0.0109863, 0.9172364, -0.6493916, 1.4085973, 1.4484399
9824, -0.0297852, -0.0041504, 0.9111329, -0.6401150, 1.4151793, 1.4506185
9776, -0.0227051, -0.0187988, 0.9208985, -0.6501430, 1.4116386, 1.4512659
9796, -0.0234375, -0.0192871, 0.9072266, -0.6576562, 1.4081134, 1.4522079
9788, -0.0290527, -0.0100098, 0.9184571, -0.6555647, 1.4156860, 1.4520331
9784, -0.0302734, -0.0180664, 0.9157715, -0.6628561, 1.4195608, 1.4536621
9788, -0.0231934, -0.0085449, 0.9074707, -0.6569815, 1.4176733, 1.4515027
19936, -0.0222168, -0.0092773, 0.9145508, -0.6537012, 1.4055794, 1.4563440
12100, -0.0239258, -0.0112305, 0.9094239, -0.6529826, 1.4035176, 1.4548518
9888, -0.0197754, -0.0046387, 0.9094239, -0.6444501, 1.4005731, 1.4546771
9776, -0.0207520, -0.0102539, 0.9152832, -0.6453142, 1.4008331, 1.4541970
9776, -0.0161133, -0.0097656, 0.9162598, -0.6441141, 1.3933914, 1.4558544
9816, -0.0197754, -0.0141602, 0.9204102, -0.6521281, 1.3892641, 1.4605063
9788, -0.0227051, -0.0195312, 0.9187012, -0.6608396, 1.3904515, 1.4606238
12316, -0.0139160, -0.0134277, 0.9165040, -0.6670817, 1.3798401, 1.4590073
9816, -0.0183105, -0.0102539, 0.9130860, -0.6627678, 1.3744053, 1.4592905
9776, -0.0231934, -0.0075684, 0.9123536, -0.6610749, 1.3759721, 1.4606448
9800, -0.0261230, -0.0122070, 0.9150391, -0.6613723, 1.3827118, 1.4609280
9780, -0.0214844, -0.0078125, 0.9094239, -0.6574659, 1.3810348, 1.4651807
9788, -0.0241699, -0.0087891, 0.9111329, -0.6619705, 1.3829555, 1.4656167
9804, -0.0300293, -0.0163574, 0.9094239, -0.6639716, 1.3927576, 1.4666960
12368, -0.0212402, -0.0100098, 0.9196778, -0.6658487, 1.3939191, 1.4648244
9820, -0.0190430, -0.0090332, 0.9147950, -0.6627220, 1.3911936, 1.4631229
9788, -0.0187988, -0.0085449, 0.9143067, -0.6625081, 1.3892918, 1.4634061
9784, -0.0187988, -0.0109863, 0.9062500, -0.6603115, 1.3830037, 1.4654474
9768, -0.0234375, -0.0087891, 0.9101563, -0.6637315, 1.3855004, 1.4674100
9780, -0.0231934, -0.0095215, 0.9125977, -0.6607727, 1.3821982, 1.4631307
19632, -0.0217285, -0.0065918, 0.9089356, -0.6502943, 1.3845168, 1.4603384
9840, -0.0251465, -0.0087891, 0.9101563, -0.6464437, 1.3898271, 1.4604559
9820, -0.0205078, -0.0131836, 0.9086915, -0.6511222, 1.3883053, 1.4599759
