deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9760, -0.0502930, -0.0422363, 0.9138184, -2.8152589, 3.3055107, 0.5925823
9772, -0.0649414, -0.0434570, 0.9055176, -2.8105020, 3.3149893, 0.5928451
9764, -0.0561523, -0.0510254, 0.9140625, -2.8147439, 3.3159480, 0.5929442
9772, -0.0517578, -0.0478516, 0.9074707, -2.8161342, 3.3120863, 0.5929017
9780, -0.0505371, -0.0485840, 0.9111329, -2.8188388, 3.3069255, 0.5936878
12324, -0.0495605, -0.0410156, 0.9116211, -2.8087625, 3.2989685, 0.5938310
9804, -0.0610352, -0.0590820, 0.8981934, -2.8251426, 3.3045918, 0.5948571
9748, -0.0500488, -0.0461426, 0.9084473, -2.8244080, 3.2989158, 0.5944066
9748, -0.0500488, -0.0500488, 0.9135743, -2.8269035, 3.2922363, 0.5932953
9760, -0.0515137, -0.0451660, 0.9040528, -2.8250562, 3.2892525, 0.5926421
9764, -0.0510254, -0.0446777, 0.9047852, -2.8226480, 3.2854256, 0.5912255
9772, -0.0524902, -0.0529785, 0.9108887, -2.8291208, 3.2813735, 0.5917367
12336, -0.0517578, -0.0510254, 0.9140625, -2.8308307, 3.2765865, 0.5904032
9792, -0.0607910, -0.0520020, 0.9035645, -2.8369005, 3.2828536, 0.5896846
9744, -0.0478516, -0.0507812, 0.9104004, -2.8404005, 3.2745885, 0.5896463
9760, -0.0527344, -0.0480957, 0.9074707, -2.8399720, 3.2733359, 0.5894706
9752, -0.0549316, -0.0480957, 0.9028321, -2.8402368, 3.2742471, 0.5881957
9772, -0.0493164, -0.0463867, 0.9099122, -2.8401226, 3.2675223, 0.5884322
9788, -0.0539551, -0.0451660, 0.9128418, -2.8356294, 3.2659673, 0.5885533
19668, -0.0568848, -0.0451660, 0.9086915, -2.8338427, 3.2683091, 0.5884724
9832, -0.0505371, -0.0468750, 0.9079590, -2.8321916, 3.2641971, 0.5891211
9796, -0.0568848, -0.0505371, 0.9045411, -2.8373424, 3.2649743, 0.5886206
9792, -0.0539551, -0.0407715, 0.9013672, -2.8303386, 3.2646150, 0.5878147
9792, -0.0512695, -0.0537109, 0.9157715, -2.8375541, 3.2590451, 0.5888755
9796, -0.0539551, -0.0449219, 0.9096680, -2.8332557, 3.2584002, 0.5885276
9792, -0.0534668, -0.0444336, 0.9069825, -2.8281893, 3.2570981, 0.5871110
12340, -0.0559082, -0.0378418, 0.9138184, -2.8177199, 3.2595407, 0.5868767
9808, -0.0573730, -0.0488281, 0.9069825, -2.8196056, 3.2628872, 0.5866815
9772, -0.0593262, -0.0485840, 0.9101563, -2.8221793, 3.2689728, 0.5862310
9764, -0.0568848, -0.0451660, 0.9111329, -2.8177862, 3.2698671, 0.5855777
9784, -0.0544434, -0.0458984, 0.9084473, -2.8167922, 3.2696232, 0.5851273
9780, -0.0541992, -0.0441895, 0.9064942, -2.8139090, 3.2686686, 0.5866003
12308, -0.0607910, -0.0458984, 0.9157715, -2.8114126, 3.2752602, 0.5870989
9812, -0.0556641, -0.0463867, 0.9067383, -2.8103397, 3.2759277, 0.5878918
9776, -0.0593262, -0.0527344, 0.9074707, -2.8188369, 3.2812409, 0.5871665
9764, -0.0539551, -0.0522461, 0.9118653, -2.8255543, 3.2784671, 0.5857498
9772, -0.0507812, -0.0471191, 0.9047852, -2.8265525, 3.2728807, 0.5843375
9764, -0.0549316, -0.0476074, 0.9125977, -2.8267793, 3.2725937, 0.5835316
9780, -0.0527344, -0.0473633, 0.9077149, -2.8274245, 3.2704839, 0.5828783
12328, -0.0568848, -0.0493164, 0.9028321, -2.8291332, 3.2745137, 0.5841097
9808, -0.0615234, -0.0490723, 0.9060059, -2.8300544, 3.2816476, 0.5825599
9748, -0.0522461, -0.0483398, 0.9038086, -2.8313159, 3.2789514, 0.5805979
17356, -0.0522461, -0.0422363, 0.9113770, -2.8248319, 3.2714881, 0.5789684
12092, -0.0561523, -0.0439453, 0.9086915, -2.8206226, 3.2720279, 0.5785856
9868, -0.0507812, -0.0444336, 0.9052735, -2.8182966, 3.2671883, 0.5788484
9800, -0.0563965, -0.0468750, 0.9074707, -2.8156394, 3.2711143, 0.5791112
12340, -0.0583496, -0.0485840, 0.9033204, -2.8173124, 3.2767262, 0.5785105
9840, -0.0505371, -0.0383301, 0.9013672, -2.8081331, 3.2726120, 0.5780601
9768, -0.0554199, -0.0490723, 0.9106446, -2.8086015, 3.2729446, 0.5786282
9760, -0.0527344, -0.0417480, 0.9108887, -2.8006669, 3.2699422, 0.5787383
9756, -0.0551758, -0.0456543, 0.9089356, -2.7983968, 3.2696423, 0.5785431
9776, -0.0532227, -0.0478516, 0.9016114, -2.8005890, 3.2674615, 0.5793292
9764, -0.0595703, -0.0446777, 0.9074707, -2.7964034, 3.2736976, 0.5791340
12320, -0.0566406, -0.0456543, 0.9018555, -2.7963371, 3.2774024, 0.5784832
9808, -0.0493164, -0.0461426, 0.9079590, -2.7955756, 3.2719619, 0.5781702
9780, -0.0554199, -0.0454102, 0.9084473, -2.7946608, 3.2731480, 0.5781318
9772, -0.0502930, -0.0493164, 0.9125977, -2.7975137, 3.2686080, 0.5776813
9768, -0.0515137, -0.0522461, 0.9091797, -2.8039283, 3.2638895, 0.5777804
9772, -0.0537109, -0.0412598, 0.9094239, -2.7986865, 3.2616221, 0.5777337
9780, -0.0578613, -0.0434570, 0.9145508, -2.7930541, 3.2640218, 0.5768709
12308, -0.0527344, -0.0527344, 0.9128418, -2.7987799, 3.2610657, 0.5779191
9820, -0.0539551, -0.0476074, 0.9104004, -2.8027396, 3.2579057, 0.5780292
9748, -0.0541992, -0.0478516, 0.9179688, -2.8048076, 3.2584674, 0.5781393
9764, -0.0568848, -0.0419922, 0.9072266, -2.7987098, 3.2629210, 0.5779440
9756, -0.0556641, -0.0502930, 0.9091797, -2.8010389, 3.2670180, 0.5788676
9744, -0.0544434, -0.0432129, 0.9074707, -2.7970302, 3.2685618, 0.5783670
12320, -0.0546875, -0.0407715, 0.9116211, -2.7893707, 3.2696771, 0.5787086
9808, -0.0576172, -0.0502930, 0.9060059, -2.7938473, 3.2730941, 0.5785329
9756, -0.0539551, -0.0434570, 0.9074707, -2.7883572, 3.2735106, 0.5773953
9768, -0.0585937, -0.0427246, 0.9106446, -2.7848348, 3.2804596, 0.5762841
9760, -0.0541992, -0.0522461, 0.9052735, -2.7899482, 3.2788817, 0.5765469
9768, -0.0610352, -0.0476074, 0.9123536, -2.7905685, 3.2869474, 0.5761990
9768, -0.0617676, -0.0395508, 0.9072266, -2.7810716, 3.2981379, 0.5771224
19624, -0.0759277, -0.0178223, 0.8916016, -2.7661125, 3.3148059, 0.5726904
9856, -0.0898438, -0.0219727, 0.9228516, -2.7244243, 3.3592720, 0.5718039
9816, -0.0168457, -0.0915527, 0.9125977, -2.7827172, 3.3141367, 0.5726774
9836, -0.0788574, 0.0036621, 0.9165040, -2.7241659, 3.3428428, 0.5733261
9760, -0.0478516, -0.0620117, 0.8952637, -2.7424960, 3.3326063, 0.5752683
9800, -0.0495605, -0.0498047, 0.9140625, -2.7466394, 3.3254072, 0.5747677
9788, -0.0488281, -0.0429687, 0.9152832, -2.7428631, 3.3175237, 0.5739618
12364, -0.0476074, -0.0517578, 0.9101563, -2.7469618, 3.3067462, 0.5726283
9812, -0.0681152, -0.0356445, 0.9062500, -2.7352430, 3.3206305, 0.5716281
9764, -0.0517578, -0.0454102, 0.9135743, -2.7331757, 3.3197307, 0.5705168
9780, -0.0490723, -0.0507812, 0.9150391, -2.7386333, 3.3104467, 0.5712376
9776, -0.0593262, -0.0385742, 0.9069825, -2.7306299, 3.3141424, 0.5721611
9784, -0.0573730, -0.0566406, 0.9111329, -2.7433755, 3.3155498, 0.5721186
9780, -0.0549316, -0.0434570, 0.9101563, -2.7411222, 3.3151617, 0.5712559
12356, -0.0485840, -0.0417480, 0.9123536, -2.7364020, 3.3090853, 0.5721929
9796, -0.0554199, -0.0485840, 0.9111329, -2.7382969, 3.3085389, 0.5736771
9776, -0.0495605, -0.0578613, 0.9099122, -2.7521207, 3.3024682, 0.5729517
9768, -0.0500488, -0.0405273, 0.9128418, -2.7449507, 3.2960572, 0.5727565
9764, -0.0551758, -0.0463867, 0.9074707, -2.7447471, 3.2970809, 0.5731720
17348, -0.0539551, -0.0498047, 0.9082032, -2.7526576, 3.2960646, 0.5726153
12072, -0.0449219, -0.0458984, 0.9035645, -2.7515404, 3.2848405, 0.5712818
12440, -0.0502930, -0.0449219, 0.9084473, -2.7493443, 3.2808804, 0.5716234
9824, -0.0639648, -0.0471191, 0.9104004, -2.7498483, 3.2925822, 0.5703595
9800, -0.0490723, -0.0500488, 0.9133301, -2.7550356, 3.2857105, 0.5705960
9780, -0.0522461, -0.0485840, 0.9072266, -2.7578825, 3.2814812, 0.5702829
9768, -0.0490723, -0.0417480, 0.9223633, -2.7510843, 3.2732882, 0.5697322
9776, -0.0637207, -0.0473633, 0.9030762, -2.7514553, 3.2866749, 0.5688695
12332, -0.0551758, -0.0527344, 0.9050293, -2.7621326, 3.2866864, 0.5675360
9804, -0.0507812, -0.0461426, 0.9187012, -2.7619566, 3.2819418, 0.5682568
9780, -0.0644531, -0.0471191, 0.9165040, -2.7621364, 3.2917728, 0.5676035
9776, -0.0646973, -0.0478516, 0.9167481, -2.7637364, 3.3016185, 0.5664923
9780, -0.0510254, -0.0495605, 0.9106446, -2.7659564, 3.2982950, 0.5671410
9764, -0.0502930, -0.0407715, 0.8996582, -2.7596089, 3.2917428, 0.5661824
9764, -0.0600586, -0.0671387, 0.9062500, -2.7826673, 3.2958357, 0.5649075
12300, -0.0568848, -0.0522461, 0.9089356, -2.7899825, 3.3010513, 0.5646731
9792, -0.0395508, -0.0520020, 0.9089356, -2.7979960, 3.2806735, 0.5666959
9740, -0.0588379, -0.0483398, 0.9125977, -2.7979333, 3.2836256, 0.5643632
9776, -0.0559082, -0.0468750, 0.9018555, -2.7974472, 3.2845821, 0.5655616
9764, -0.0466309, -0.0617676, 0.9067383, -2.8157680, 3.2759792, 0.5641713
9772, -0.0524902, -0.0417480, 0.9094239, -2.8103397, 3.2722730, 0.5637207
9748, -0.0603027, -0.0600586, 0.9099122, -2.8225526, 3.2758679, 0.5633728
12296, -0.0593262, -0.0556641, 0.9055176, -2.8294091, 3.2793555, 0.5622225
9800, -0.0581055, -0.0410156, 0.9145508, -2.8239259, 3.2858917, 0.5612639
9756, -0.0488281, -0.0461426, 0.9040528, -2.8219659, 3.2777960, 0.5618321
9768, -0.0666504, -0.0510254, 0.9096680, -2.8257377, 3.2905230, 0.5609694
9744, -0.0622559, -0.0417480, 0.9069825, -2.8192680, 3.3003838, 0.5645909
9752, -0.0500488, -0.0495605, 0.9111329, -2.8209877, 3.2923600, 0.5642430
9756, -0.0603027, -0.0500488, 0.9125977, -2.8222377, 3.2974395, 0.5638951
12316, -0.0646973, -0.0432129, 0.9094239, -2.8170955, 3.3063044, 0.5634777
9808, -0.0456543, -0.0471191, 0.9101563, -2.8151512, 3.2967946, 0.5639889
9788, -0.0336914, -0.0515137, 0.8930665, -2.8212507, 3.2714002, 0.5650151
9776, -0.0693359, -0.0244141, 0.9145508, -2.7969641, 3.2880282, 0.5626825
9780, -0.0852051, -0.0317383, 0.9277344, -2.7767555, 3.3233461, 0.5622320
9800, -0.0495605, -0.0500488, 0.9265137, -2.7804942, 3.3148202, 0.5644795
9756, -0.0678711, -0.0209961, 0.9133301, -2.7504510, 3.3295860, 0.5648534
19648, -0.0532227, -0.0456543, 0.9091797, -2.7488021, 3.3321585, 0.5638522
9840, -0.0505371, -0.0485840, 0.9045411, -2.7529828, 3.3259353, 0.5629895
9800, -0.0593262, -0.0468750, 0.9128418, -2.7529528, 3.3285024, 0.5643210
9800, -0.0568848, -0.0417480, 0.9096680, -2.7473275, 3.3309483, 0.5636677
9780, -0.0546875, -0.0541992, 0.9035645, -2.7560474, 3.3323676, 0.5643885
9784, -0.0559082, -0.0415039, 0.9045411, -2.7517330, 3.3307898, 0.5638006
12340, -0.0585937, -0.0463867, 0.9047852, -2.7498199, 3.3359141, 0.5615510
9800, -0.0522461, -0.0480957, 0.9040528, -2.7515506, 3.3306784, 0.5625119
9760, -0.0512695, -0.0422363, 0.9055176, -2.7463710, 3.3257112, 0.5620614
9784, -0.0522461, -0.0456543, 0.9072266, -2.7464392, 3.3206045, 0.5610612
9768, -0.0539551, -0.0522461, 0.9082032, -2.7540919, 3.3181850, 0.5607133
9764, -0.0549316, -0.0493164, 0.9140625, -2.7560529, 3.3149812, 0.5611288
9780, -0.0566406, -0.0422363, 0.9101563, -2.7497341, 3.3183825, 0.5604755
12320, -0.0598145, -0.0502930, 0.9165040, -2.7545776, 3.3208284, 0.5602412
17384, -0.0588379, -0.0458984, 0.9060059, -2.7546679, 3.3253810, 0.5609474
12068, -0.0556641, -0.0446777, 0.9035645, -2.7548472, 3.3285601, 0.5605299
9864, -0.0583496, -0.0458984, 0.9033204, -2.7527575, 3.3342132, 0.5611787
9796, -0.0541992, -0.0490723, 0.9096680, -2.7565605, 3.3328242, 0.5620522
9792, -0.0544434, -0.0483398, 0.9045411, -2.7584421, 3.3303439, 0.5607772
9800, -0.0529785, -0.0419922, 0.9125977, -2.7560057, 3.3264298, 0.5587151
12328, -0.0581055, -0.0522461, 0.8937989, -2.7611668, 3.3283812, 0.5573816
9812, -0.0498047, -0.0432129, 0.9067383, -2.7588605, 3.3223626, 0.5569311
9772, -0.0549316, -0.0446777, 0.9057618, -2.7572050, 3.3210091, 0.5564305
9760, -0.0546875, -0.0493164, 0.9123536, -2.7608671, 3.3193700, 0.5545559
9776, -0.0544434, -0.0415039, 0.9130860, -2.7544786, 3.3181192, 0.5539680
9768, -0.0512695, -0.0432129, 0.8994141, -2.7502129, 3.3140075, 0.5542307
9784, -0.0529785, -0.0517578, 0.9108887, -2.7577326, 3.3100419, 0.5552917
12340, -0.0517578, -0.0449219, 0.9052735, -2.7564811, 3.3061790, 0.5562287
9824, -0.0598145, -0.0434570, 0.9016114, -2.7538297, 3.3117222, 0.5578655
9784, -0.0537109, -0.0517578, 0.9003907, -2.7597506, 3.3115289, 0.5590639
9744, -0.0573730, -0.0454102, 0.9096680, -2.7588937, 3.3150854, 0.5594793
9756, -0.0568848, -0.0505371, 0.9094239, -2.7640099, 3.3176407, 0.5592841
9752, -0.0561523, -0.0419922, 0.9094239, -2.7598495, 3.3197243, 0.5600049
9756, -0.0534668, -0.0493164, 0.9086915, -2.7633087, 3.3166658, 0.5613407
12332, -0.0566406, -0.0502930, 0.9099122, -2.7693731, 3.3176524, 0.5622056
9800, -0.0603027, -0.0476074, 0.9091797, -2.7704536, 3.3236827, 0.5618925
9760, -0.0522461, -0.0495605, 0.9064942, -2.7735991, 3.3205020, 0.5615446
9756, -0.0590820, -0.0490723, 0.8969727, -2.7772696, 3.3243381, 0.5617811
9772, -0.0546875, -0.0461426, 0.9108887, -2.7771606, 3.3220493, 0.5615859
9768, -0.0537109, -0.0473633, 0.9040528, -2.7794234, 3.3184673, 0.5609980
9760, -0.0556641, -0.0473633, 0.9094239, -2.7808167, 3.3185095, 0.5607832
12344, -0.0566406, -0.0463867, 0.9116211, -2.7791213, 3.3188955, 0.5601825
9812, -0.0571289, -0.0639648, 0.9211426, -2.7998123, 3.3227896, 0.5584954
9768, -0.0202637, -0.0168457, 0.8813477, -2.7632482, 3.2888998, 0.5550940
9792, -0.0349121, -0.0451660, 0.9055176, -2.7641420, 3.2648706, 0.5539827
9776, -0.0383301, -0.0419922, 0.9072266, -2.7556486, 3.2451345, 0.5546315
9780, -0.0522461, -0.0136719, 0.8806153, -2.7222836, 3.2516677, 0.5533565
11984, -0.0544434, -0.0388184, 0.9116211, -2.7153058, 3.2600870, 0.5521342
9808, -0.0368652, -0.0483398, 0.9133301, -2.7175669, 3.2409152, 0.5537667
9776, -0.0732422, -0.0585937, 0.9018555, -2.7292702, 3.2620882, 0.5546903
9748, -0.0620117, -0.0544434, 0.9050293, -2.7407455, 3.2721371, 0.5528156
9768, -0.0485840, -0.0322266, 0.9096680, -2.7238874, 3.2681603, 0.5520903
9760, -0.0441895, -0.0556641, 0.9086915, -2.7362465, 3.2543137, 0.5528764
9796, -0.0654297, -0.0422363, 0.9006348, -2.7312591, 3.2674081, 0.5537499
71436, -0.0620117, -0.0390625, 0.9040528, -2.7269177, 3.2646267, 0.5812382
9836, -0.0510254, -0.0495605, 0.9064942, -2.7296297, 3.2586081, 0.5850540
9772, -0.0603027, -0.0434570, 0.9086915, -2.7270398, 3.2691323, 0.5858401
9788, -0.0598145, -0.0559082, 0.9057618, -2.7364583, 3.2739763, 0.5859393
9792, -0.0615234, -0.0498047, 0.9094239, -2.7406990, 3.2821495, 0.5863131
9792, -0.0576172, -0.0493164, 0.9064942, -2.7442698, 3.2844378, 0.5852019
9796, -0.0539551, -0.0495605, 0.9108887, -2.7475650, 3.2827417, 0.5845486
12292, -0.0563965, -0.0478516, 0.9038086, -2.7490975, 3.2856163, 0.5852303
9800, -0.0595703, -0.0419922, 0.9025879, -2.7437992, 3.2931401, 0.5850546
9764, -0.0595703, -0.0446777, 0.9052735, -2.7419140, 3.2986969, 0.5843360
17364, -0.0507812, -0.0417480, 0.9169922, -2.7333736, 3.2925736, 0.5837446
12084, -0.0488281, -0.0454102, 0.9096680, -2.7339954, 3.2848789, 0.5844264
9868, -0.0551758, -0.0397949, 0.9162598, -2.7270121, 3.2845547, 0.5853499
9796, -0.0546875, -0.0451660, 0.9082032, -2.7240102, 3.2843432, 0.5856389
12320, -0.0632324, -0.0390625, 0.9086915, -2.7149851, 3.2949788, 0.5855879
9860, -0.0556641, -0.0485840, 0.9023438, -2.7183177, 3.2968754, 0.5849999
9772, -0.0485840, -0.0439453, 0.9143067, -2.7164819, 3.2916653, 0.5849574
9788, -0.0517578, -0.0507812, 0.9077149, -2.7228636, 3.2873361, 0.5853728
9784, -0.0549316, -0.0490723, 0.9052735, -2.7268910, 3.2878656, 0.5854720
9768, -0.0476074, -0.0642090, 0.9228516, -2.7474315, 3.2776193, 0.5858874
9776, -0.0742188, -0.0090332, 0.9335938, -2.7027261, 3.2987265, 0.5881850
12312, -0.0625000, -0.0605469, 0.8906250, -2.7186050, 3.3057816, 0.5883281
9780, -0.0727539, -0.0405273, 0.9216309, -2.7156674, 3.3259856, 0.5881329
9776, -0.0510254, -0.0405273, 0.9033204, -2.7076706, 3.3214764, 0.5896060
9744, -0.0612793, -0.0268555, 0.9118653, -2.6886928, 3.3301799, 0.5881895
9792, -0.0639648, -0.0512695, 0.9172364, -2.6923162, 3.3386847, 0.5886049
9772, -0.0581055, -0.0605469, 0.9018555, -2.7130129, 3.3409976, 0.5877990
12260, -0.0585937, -0.0290527, 0.9191895, -2.6965246, 3.3455967, 0.5890303
9796, -0.0537109, -0.0415039, 0.9167481, -2.6897940, 3.3412182, 0.5903661
9764, -0.0578613, -0.0478516, 0.9033204, -2.6941657, 3.3435523, 0.5924610
9768, -0.0534668, -0.0549316, 0.9116211, -2.7059471, 3.3410694, 0.5943463
9768, -0.0568848, -0.0495605, 0.9199219, -2.7108342, 3.3407218, 0.5941706
9760, -0.0593262, -0.0510254, 0.9016114, -2.7176766, 3.3424701, 0.5944334
9776, -0.0468750, -0.0458984, 0.9038086, -2.7183072, 3.3345448, 0.5937080
12292, -0.0429687, -0.0388184, 0.9035645, -2.7098977, 3.3196587, 0.5944466
9812, -0.0495605, -0.0451660, 0.9143067, -2.7097754, 3.3120901, 0.5957781
9764, -0.0561523, -0.0483398, 0.9079590, -2.7134983, 3.3131790, 0.5984879
9760, -0.0646973, -0.0505371, 0.9082032, -2.7194166, 3.3230645, 0.6007354
9760, -0.0368652, -0.0427246, 0.8979493, -2.7182316, 3.3052146, 0.5999295
9776, -0.0295410, -0.0268555, 0.9096680, -2.6977903, 3.2734344, 0.6000396
9760, -0.0727539, -0.0744629, 0.9047852, -2.7268877, 3.2867388, 0.6002761
12248, -0.0651855, -0.0642090, 0.8967286, -2.7474343, 3.2953696, 0.6013243
9812, -0.0520020, -0.0449219, 0.9042969, -2.7475583, 3.2966048, 0.6011095
9744, -0.0515137, -0.0397949, 0.9150391, -2.7398672, 3.2922878, 0.6028575
9784, -0.0620117, -0.0488281, 0.8984375, -2.7412292, 3.2993180, 0.6039184
9764, -0.0610352, -0.0544434, 0.9028321, -2.7525157, 3.3077638, 0.6048419
9772, -0.0549316, -0.0356445, 0.9130860, -2.7373664, 3.3087661, 0.6044940
9756, -0.0578613, -0.0510254, 0.9062500, -2.7434782, 3.3104088, 0.6044514
12312, -0.0485840, -0.0505371, 0.9003907, -2.7506167, 3.3010623, 0.6047667
9780, -0.0524902, -0.0432129, 0.9082032, -2.7476251, 3.2998006, 0.6037666
9756, -0.0585937, -0.0500488, 0.9099122, -2.7522966, 3.3061144, 0.6032159
9756, -0.0590820, -0.0537109, 0.9116211, -2.7611029, 3.3092181, 0.6040020
9736, -0.0515137, -0.0502930, 0.9133301, -2.7665748, 3.3042194, 0.6016695
9768, -0.0561523, -0.0505371, 0.9162598, -2.7707164, 3.3039298, 0.6009441
9764, -0.0512695, -0.0463867, 0.9077149, -2.7703578, 3.2992045, 0.6005962
19688, -0.0524902, -0.0461426, 0.9082032, -2.7698860, 3.2943589, 0.6020378
9820, -0.0539551, -0.0349121, 0.9013672, -2.7566154, 3.2941205, 0.6019952
9812, -0.0568848, -0.0561523, 0.9133301, -2.7671639, 3.2957890, 0.6030561
9780, -0.0595703, -0.0568848, 0.9052735, -2.7779524, 3.2980804, 0.6040170
9756, -0.0559082, -0.0471191, 0.9079590, -2.7790129, 3.2996470, 0.6049405
17368, -0.0480957, -0.0485840, 0.9179688, -2.7773997, 3.2916202, 0.6035704
14628, -0.0563965, -0.0424805, 0.8977051, -2.7701001, 3.2910540, 0.6048807
9836, -0.0566406, -0.0568848, 0.9086915, -2.7826573, 3.2937088, 0.6049798
9780, -0.0573730, -0.0510254, 0.9050293, -2.7888686, 3.2959055, 0.6031051
9768, -0.0581055, -0.0402832, 0.9116211, -2.7796959, 3.3006436, 0.6036164
9792, -0.0622559, -0.0402832, 0.9023438, -2.7735445, 3.3079442, 0.6025052
9764, -0.0483398, -0.0441895, 0.9145508, -2.7725400, 3.3008456, 0.6029206
9748, -0.0485840, -0.0429687, 0.9086915, -2.7669639, 3.2935633, 0.6016567
12316, -0.0581055, -0.0495605, 0.9052735, -2.7712051, 3.2969627, 0.6006896
9792, -0.0563965, -0.0446777, 0.9020997, -2.7703406, 3.2978415, 0.6013383
9756, -0.0578613, -0.0500488, 0.9060059, -2.7749500, 3.3009877, 0.6006851
9720, -0.0549316, -0.0473633, 0.9104004, -2.7750630, 3.3020870, 0.6005094
9732, -0.0534668, -0.0480957, 0.9123536, -2.7762815, 3.2988152, 0.6018451
9776, -0.0576172, -0.0439453, 0.9057618, -2.7729640, 3.3001070, 0.6033182
9760, -0.0522461, -0.0473633, 0.9086915, -2.7730112, 3.2978465, 0.6038864
12332, -0.0495605, -0.0432129, 0.8957520, -2.7698605, 3.2928380, 0.6025528
9800, -0.0568848, -0.0534668, 0.9047852, -2.7780776, 3.2944631, 0.6040370
9756, -0.0554199, -0.0415039, 0.9052735, -2.7715597, 3.2956953, 0.6034491
9776, -0.0546875, -0.0405273, 0.9096680, -2.7652113, 3.2951507, 0.6040740
9744, -0.0507812, -0.0439453, 0.9079590, -2.7631757, 3.2927317, 0.6034861
9772, -0.0581055, -0.0485840, 0.9055176, -2.7638120, 3.2968626, 0.6040542
9756, -0.0595703, -0.0461426, 0.9111329, -2.7637467, 3.3017253, 0.6037411
12336, -0.0539551, -0.0454102, 0.9033204, -2.7635278, 3.2988257, 0.6020980
9792, -0.0593262, -0.0427246, 0.9138184, -2.7586541, 3.3033659, 0.6012921
9776, -0.0576172, -0.0485840, 0.9091797, -2.7616634, 3.3062729, 0.6013912
9772, -0.0581055, -0.0488281, 0.9060059, -2.7649273, 3.3085699, 0.6008033
9736, -0.0605469, -0.0571289, 0.9099122, -2.7759039, 3.3160579, 0.6007649
9744, -0.0527344, -0.0478516, 0.9116211, -2.7776181, 3.3108448, 0.6004170
9776, -0.0527344, -0.0473633, 0.9094239, -2.7797451, 3.3074085, 0.6009852
12308, -0.0493164, -0.0432129, 0.9111329, -2.7761747, 3.2998673, 0.6023998
9828, -0.0493164, -0.0449219, 0.9089356, -2.7751116, 3.2945318, 0.6012622
9780, -0.0598145, -0.0454102, 0.9069825, -2.7735242, 3.2998409, 0.6010475
9772, -0.0529785, -0.0539551, 0.9138184, -2.7820458, 3.2967681, 0.6016962
9764, -0.0573730, -0.0546875, 0.9016114, -2.7900054, 3.2991855, 0.6036384
9744, -0.0590820, -0.0437012, 0.9025879, -2.7852730, 3.3047761, 0.6030504
9728, -0.0551758, -0.0437012, 0.9050293, -2.7813222, 3.3037519, 0.6036754
12324, -0.0515137, -0.0422363, 0.9104004, -2.7768397, 3.3006415, 0.6028914
9800, -0.0529785, -0.0427246, 0.9069825, -2.7729158, 3.2984731, 0.6031280
9780, -0.0571289, -0.0458984, 0.9130860, -2.7703881, 3.3008091, 0.6030897
9744, -0.0554199, -0.0515137, 0.9067383, -2.7756445, 3.3008279, 0.6024364
9764, -0.0615234, -0.0468750, 0.9116211, -2.7755279, 3.3077123, 0.6021233
9788, -0.0534668, -0.0449219, 0.9172364, -2.7717823, 3.3062033, 0.6013174
12332, -0.0517578, -0.0480957, 0.9177247, -2.7718551, 3.3008732, 0.6014495
9800, -0.0522461, -0.0463867, 0.9128418, -2.7727699, 3.2967450, 0.6012543
9776, -0.0507812, -0.0476074, 0.9099122, -2.7731258, 3.2942042, 0.6013644
9768, -0.0563965, -0.0480957, 0.9111329, -2.7746868, 3.2970833, 0.6017383
9768, -0.0551758, -0.0488281, 0.9038086, -2.7767100, 3.2974233, 0.6039858
9752, -0.0534668, -0.0463867, 0.9091797, -2.7756500, 3.2965896, 0.6028482
9752, -0.0522461, -0.0495605, 0.9072266, -2.7802293, 3.2933177, 0.6034732
19600, -0.0498047, -0.0417480, 0.9011231, -2.7765483, 3.2873287, 0.6045526
17424, -0.0505371, -0.0449219, 0.9069825, -2.7765684, 3.2809894, 0.6066745
12088, -0.0529785, -0.0507812, 0.9138184, -2.7813141, 3.2776870, 0.6075395
9900, -0.0566406, -0.0468750, 0.9045411, -2.7817692, 3.2787783, 0.6069516
9800, -0.0571289, -0.0493164, 0.8967286, -2.7847611, 3.2806882, 0.6081499
9824, -0.0522461, -0.0517578, 0.9047852, -2.7909448, 3.2767629, 0.6081031
9820, -0.0598145, -0.0515137, 0.9082032, -2.7973680, 3.2818682, 0.6072404
